Neuronal/Branch A	Neuronal/Branch B	Neuroblast	Cycling ENCC/glia	ENCC/glia progenitor	Differentiating glia	Fetal glia 1	Fetal glia 2	Fetal glia 3	Adult glia
SOX6	0.0336265430849169	0.0310113159244684	0.00704856814357024	0.0466623835995083	0.0804105293895647	0.076826161878071	0.0731453785024423	0.108584285901047	0.0865807840832208	0.494487185900649
SOX7	0.0676772797251275	0.0696027015446309	0.017960324137358	0.0623361730479786	0.0953625937868301	0.0658839046676504	0.027315580237559	0.0697802858541494	0.052341480926726	0.246255394360465
SOX8	0.100611422319625	0.0819649720057443	0.0206345768557558	0.107260363752493	0.153622223869294	0.175671471992455	0.0817036476807093	0.109183072162699	0.110040532698771	0.243094210337443
SP1	0.0838452142590308	0.0945506195526958	0.0251373009170009	0.126975966417112	0.211091140128461	0.101848268606401	0.0792730671501098	0.0994312634851205	0.138370258062129	0.237344777136927
SP2	0.110843000850668	0.10556758512274	0.025930170189632	0.10420009172924	0.177423588460485	0.0955651208608477	0.0607086516546934	0.0759954171135369	0.143559081380898	0.299715429410762
SP3	0.127481180461414	0.125919148094612	0.0285436454906813	0.147171537694914	0.194457091442342	0.105270572012836	0.0598661075074104	0.0776098402953608	0.119876732922873	0.224748955680023
SP4	0.165595180622397	0.186131114440924	0.0296858931471308	0.0829815472632317	0.167432842414391	0.0908244150655337	0.0471216374473159	0.0706221817852363	0.106561191003878	0.200511550789066
SPI1	0.129565038594421	0.122936629010319	0.0344019940801278	0.129075402001284	0.201869283749777	0.0794008374120607	0.0606163610275031	0.0780932952149513	0.120537753869277	0.258105676061942
SPIB	0.0607649952900366	0.0665718248758636	0.0186590494768502	0.0708901309622353	0.122020208068059	0.082279753416482	0.0649059187204812	0.0763752904500397	0.0931117986636476	0.456377337378153
SREBF1	0.00930150707739963	0.0146965596157923	0.00328342325361952	0.0060333285457097	0.0191839128625504	0.0248534363472465	0.0523719893931561	0.054044048944322	0.0132591310950628	0.0636010992593768
SREBF2	0.190478280238371	0.164849298920234	0.0312736691311278	0.112399642065395	0.172538293040277	0.0756025366799359	0.0642551978162034	0.072881089993486	0.101483220411095	0.237580847441537
SRF	0.129772855114001	0.127869980750883	0.0244133056079308	0.115207402511525	0.15152747918487	0.158750789504041	0.0504182181398254	0.06850331836918	0.0816884814395266	0.156472036809866
STAT1	0.0844750966276416	0.0838715507801508	0.0211636033920931	0.0952778427302357	0.142981065800691	0.0929135470316181	0.0645335220833606	0.0814787817809688	0.115513617026265	0.394113503753162
STAT2	0.0885122541484923	0.0805361711932003	0.0204690290334679	0.0858935130456445	0.148154377394969	0.0850201027682864	0.0577485104228377	0.0772046067482891	0.107818818953878	0.399381832117503
STAT3	0.0553771904328294	0.0584198591074274	0.012587830204836	0.0466082851147102	0.0960295140271064	0.136228688436139	0.0558547194999137	0.0609392076827779	0.0657902127598244	0.352010725799868
STAT5A	0.123577832546685	0.11182750675209	0.0163500770541871	0.0592002391987131	0.0987750095351336	0.111763086647869	0.06348562041868	0.0608981146396068	0.103404297421257	0.283789993917865
TAF1	0.131505508562851	0.127095013075086	0.0299964628058701	0.0982005360050056	0.178509367409104	0.0971122715252081	0.0560158857580864	0.0810515848474259	0.119393698548403	0.257651878756748
TAF7	0.153639035506201	0.143737679621013	0.0355379335060495	0.14373994591646	0.20242697379278	0.108214240729357	0.0528946520410174	0.0709593213482653	0.106013988534826	0.221471106458327
TBP	0.155572360981479	0.157097081286083	0.0363304809511764	0.0946302015525411	0.156607485838783	0.0501935222329529	0.0501118257278613	0.0734661763664238	0.125503172204032	0.158773971550255
TBX1	0.0288482252818243	0.0254114384432326	0.0236529889319911	0.0259212165548661	0.0577472268029156	0.0575294361067371	0.0229009998861179	0.0520016075792255	0.105211936012193	0.192231952548678
TBX21	0.0194185944753077	0.0228489843724536	0.0102336234502924	0.0228025252250007	0.0498041765644281	0.0497974695061548	0.049241579116279	0.054509516802201	0.0422597715463494	0.289749701829774
TCF12	0.0617391147666715	0.0920944193777995	0.0468689860559113	0.135186099671915	0.259389871035941	0.126400107493022	0.031626085982783	0.0616804264200074	0.16134819728747	0.104605732741378
TCF3	0.0602323444837336	0.0727864944849588	0.0313021431958267	0.10401569363885	0.135629962036273	0.0601690166583397	0.0323768906295826	0.0474152770845527	0.0659564690315297	0.129678636027016
TEAD1	0.0844056938594275	0.0610902713167059	0.012519950372461	0.0839971747187479	0.136182064804738	0.100799421124384	0.129306359616062	0.112745140818037	0.12009043055446	0.265448738666135
TEAD2	0.114633626218604	0.109712813855654	0.0431684381118346	0.176384225534309	0.254594314554685	0.0916202751658763	0.058544334099814	0.0778518661865291	0.131380412009572	0.172613057829243
TEAD4	0.0697702863804972	0.0590755290458961	0.0177445550327245	0.101898887733358	0.141328084382202	0.079848461792231	0.0892146708237785	0.119005721790385	0.0990846273711292	0.372302372663613
TEF	0.0541666470204595	0.0605159613598294	0.0175190764583237	0.0614530430304961	0.145680249441326	0.103783054446817	0.0673595202866938	0.0839973176953476	0.129198328661358	0.278611434892222
TFAP2A	0.0885297834781802	0.0654390509788129	0.0213936657772931	0.0875230567622064	0.139005815987169	0.0917662524550777	0.0832967243096175	0.152457941815382	0.115547974312499	0.309993297346567
TFAP4	0.0222864572674669	0.0212882813950639	0.0195965278993501	0.0217378147713728	0.0555356820176605	0.0109639526008516	0.0140819859080867	0.0305269181649767	0.0402658876428126	0.0543751436305469
TFDP1	0.124783212808859	0.123821647413184	0.0356892266228863	0.187017705034208	0.212514642453127	0.0704389896660311	0.0592889710517528	0.0716879151195495	0.0954716811999905	0.229394765899439
TGIF1	0.00441532701211289	0.00287510551296011	0.00440812717084027	0.00196853174362821	0.0147657545023984	0.00609031980848995	0.00428116019129665	0.00601046434046126	0.00586371138849295	0.00370845768753647
THAP1	0.150016004791762	0.149370959339645	0.0352945254280611	0.127153877607315	0.198305734329506	0.110809286056106	0.0523581317877289	0.0718973925225228	0.109725500845629	0.212237748443
TOB2	0.00454637162468541	0.00432133801946033	0.0026888720715641	0.00109895755437872	0.00743420645843496	0.00277239606127844	0.00619083271371135	0.00253560795978003	0.00297121487415475	0.0169782848338413
TP53	0.146395016777582	0.139193738245353	0.0402956370675676	0.159176952723401	0.222192807196573	0.093099980865829	0.0525337900691453	0.0689843466301556	0.111606116062597	0.203825105315873
TPI1	0.157623602676306	0.147175127900639	0.0435888290693041	0.179582655351687	0.230179346404451	0.0798126049719289	0.0529061589626677	0.0681903912764836	0.113606915433287	0.15583138239647
TRIM28	0.150876125043962	0.146335298086991	0.0357319591573784	0.157569896295033	0.213423287346398	0.11580033715562	0.0485507776675868	0.0720630007169674	0.108794191807829	0.181554072640299
TRPS1	0.173843029030598	0.102658484623586	0.0140876996022532	0.0343771252844202	0.0774144225846305	0.0656128693761843	0.065491417599862	0.0443277149679694	0.0854636989000134	0.126944250099585
TWIST1	0.00726120248588258	0.0472337252622226	0.0063907009862425	0.0266060832098998	0.0469656334061822	0.0646662695142146	0.0221601114864673	0.0794180487201492	0.057584979513571	0.0899410514937109
UBP1	0.070700743613312	0.0764910627443803	0.0274978489010035	0.0675816692467842	0.159302852380132	0.097391001074315	0.0503672352807849	0.078552177728931	0.113367432739668	0.121087661597528
UBTF	0.15481368246077	0.139146638129179	0.0280364838275964	0.137549784380628	0.188130609404589	0.113268679782652	0.0551571343975118	0.0800155897131614	0.121432989097227	0.204484531350807
USF1	0.0126999841570516	0.021744419853393	0.0061012007734762	0.0236542514010883	0.0513939359657197	0.0292397574143871	0.0241988598188074	0.0569475341830273	0.0981769834639364	0.104353678996814
USF2	0.144406198430521	0.138085793530846	0.0341610076861942	0.0949284963575059	0.186678142566608	0.0924750797675602	0.0627221824940094	0.0782717008988517	0.120734207113948	0.193593320108366
VAX2	0.0530140024900893	0.0538524972742421	0.00649449401053981	0.0107138238670458	0.0354852948158466	0.0223681517174849	0.0117756393309163	0.0318244064268079	0.0704205174383318	0.130339547471568
VEZF1	0.125298119407153	0.126426451222905	0.0303681214574543	0.139209087682077	0.208762837201963	0.107172907757001	0.0588340852292819	0.0801719442961213	0.119867679640263	0.218960671165819
XBP1	0.133213757136691	0.123326239653083	0.0302403892878707	0.130419278844343	0.181276800758746	0.123188726157561	0.0607981201126112	0.0737296943512141	0.102335017775935	0.271179249934549
YBX1	0.159336097890915	0.15209351959379	0.0399065176542949	0.184078498378335	0.21615528197151	0.0894003833821695	0.0482045942763921	0.0638992740229145	0.102920038457787	0.183973176639184
YY1	0.156744444452248	0.148647250960188	0.0342856672078442	0.145052541607106	0.20131887598355	0.116852890478392	0.0512820175111298	0.0706202657216949	0.107331454472062	0.204481404039504
YY2	0.138098575629086	0.102177956027646	0.029538391297286	0.124898038371272	0.170127449150402	0.0813063853933921	0.0482481000731851	0.0609746085864569	0.0992809768903263	0.223461699733668
ZBTB7A	0.122056928042241	0.119798162731976	0.0224660149738382	0.0947780372205905	0.150985950810028	0.122747004365368	0.0596387781120208	0.0767247986622693	0.103024619544435	0.317641671962848
ZBTB7B	0.0996785542705717	0.109646349271723	0.0182757858252284	0.054149999346041	0.116664241925526	0.116073943697594	0.0378786553959539	0.0599986750297214	0.0800154385513204	0.32533606182302
ZEB1	0.178319399829786	0.169135394611678	0.0298831671764093	0.106389419699415	0.173426134485125	0.100991565627969	0.0507278492432962	0.0753317811070577	0.120742098336582	0.219640853287196
ZFHX2	0.197646794014276	0.198827352252529	0.0228936539773115	0.0424449114749376	0.054151901104414	0.0258252203210392	0.0150181818318983	0.0316715383766375	0.036623303709978	0.130063865027061
ZFHX3	0.193024425681863	0.185728050163305	0.0267678239603992	0.0505700188609242	0.0832838339972944	0.0283215092643686	0.0121155902402106	0.0162527439188804	0.0210875981820071	0.0274246541492756
ZFX	0.0506473003696094	0.0700108867340071	0.036755591694239	0.0242690415078186	0.0521820358261615	0.0543161184955402	0.0124782320250377	0.032886924706475	0.0370080557041282	0.0998363269159339
ZFY	0.0481462783243664	0.0513066580144429	0.0219903067111834	0.0242620238391158	0.0668788080227625	0.044256170206081	0.0956654194555616	0.0439606980323605	0.0524641899956194	0.0995609846944905
ZKSCAN7	0.0903744554933907	0.0821119221154681	0.0210628752968613	0.0490181027229375	0.0981285153266034	0.0614770403297296	0.0253066040627759	0.0445345806165837	0.0529705398593111	0.0570997109143678
ZNF121	0.0275024908966507	0.0458229681210887	0.0172771843225684	0.0154669854910069	0.0425130289314021	0.0172840950097317	0.0272147813886674	0.0257328323511001	0.0551449997538774	0.0868779007043037
ZNF143	0.127804013940825	0.113089349508026	0.0451483834018115	0.154633698590046	0.223469640618336	0.0956247310417834	0.0391110939056976	0.0584277369761824	0.0767358283060714	0.208493510082244
ZNF16	0.0432500207011348	0.036033233071761	0.00618595742208639	0.0147088837496204	0.0240185102144406	0.0173311796676042	0.011600360406406	0.0196626167420972	0.0274517830231132	0.0512661873303004
ZNF189	0.0855780113705893	0.0988802004578601	0.0274368194188167	0.0865375270852146	0.200329613987745	0.109734291808512	0.0653249281787989	0.0717776730294709	0.139188161945119	0.198847668439491
ZNF195	0.0155038736541974	0.0150828413261859	0.000528685408315521	0.00373142462778542	0.0123508707854242	0.0127347012456868	0.00673194905131402	0.0174691140982662	0.0371228476825974	0.0480150113197015
ZNF214	0.0321900087863435	0.0290862390407114	0.0106821396848032	0.0154408053900144	0.0593918335217082	0.0223094064814926	0.0433640757979061	0.0255245564316209	0.046640256718042	0.19707778325043
ZNF219	0.0649345197264226	0.0730481932104619	0.0303040277546295	0.0889109492300972	0.173314931432467	0.135360157706134	0.0472871871898524	0.0731037036178396	0.0903063844479355	0.148285298501182
ZNF224	0.0106978773956966	0.0114969487820801	0.00641604624072611	0.00291980106579581	0.0129917634497412	0.00818664458414609	0.00627343618251663	0.0127714035044536	0.0234903727389469	0.0138477431130464
ZNF233	0.167675165398731	0.147066778086813	0.0172221320739026	0.0725062356186277	0.123906986962754	0.0629554058647084	0.0716521737486818	0.0625861416954423	0.100522408322911	0.219285617636472
ZNF235	0.141720641149137	0.124030334221103	0.0108694158017415	0.041229181381914	0.0828310685476461	0.0678440704467318	0.0755315613216843	0.0827654398185649	0.0787083740301054	0.228297652408645
ZNF250	0.0124585263636545	0.0174458409136565	0.010447411451956	0.0149270425523124	0.0241298670913835	0.0124052978207158	0.0105393814370016	0.0210327210945483	0.0133824877431826	0.028142169676128
ZNF254	0.0889596966666831	0.0745894517371154	0.0203140680042891	0.0665087469512267	0.12634503493163	0.0790060493419061	0.0583234609157474	0.067464812534887	0.103453130016206	0.271161420765655
ZNF263	0.0981318130414045	0.169987169027751	0.0221672754043121	0.0523118538067577	0.0852435312775977	0.0800435150276253	0.0378304731654866	0.0515464544832288	0.0690958155804632	0.121826686575321
ZNF274	0.12401012062298	0.126089829554403	0.0280456057457135	0.113771380961476	0.180394215012991	0.121258165823605	0.0479017568071827	0.0662843091751555	0.107712608871409	0.24462792022851
ZNF28	0.0162845047507552	0.0248165448669221	0.0118442721892962	0.00862653770269484	0.0229020833715976	0.03626406106101	0.0265542403607261	0.0279682640818772	0.0187253171183489	0.0539769393948845
ZNF333	0.0462435301899357	0.0596787742557152	0.0144716356937816	0.0245863888731721	0.0597403085261229	0.0233676510165202	0.0314234783772951	0.0350660081534414	0.0396821522632783	0.19217162649306
ZNF350	0.0554025958731545	0.0623306577623391	0.0187294439658874	0.170830248346406	0.237512812533306	0.0889488747801639	0.0651971160490388	0.0798790611071972	0.137622658244662	0.18986822880643
ZNF425	0.127958529089961	0.100280920262457	0.0150625834388045	0.0123801144117927	0.0281331963659122	0.0071981386820722	0.0168700043575262	0.0198766427701432	0.0170390928773121	0.0518165646550515
ZNF467	0.204532368853791	0.189739214584287	0.0293158941585606	0.0991077845566097	0.149321578683452	0.111500031915599	0.0412471763021646	0.0624991893608002	0.0869284836560094	0.177345401173795
ZNF471	0.0934529764570734	0.0937403942854398	0.0244085837249487	0.0866875228620709	0.16251949382071	0.107300584446965	0.063727776032561	0.0783010062899469	0.107454681355053	0.323400024547396
ZNF502	0.133227389712043	0.119398948453423	0.0220873345131892	0.0708588931302798	0.134885714619255	0.14089212283384	0.0590091304085716	0.0845768893537473	0.111733859575803	0.206296122745993
ZNF513	0.0784421154899931	0.0837937405554705	0.0295100375202804	0.0508350015648448	0.113862841308457	0.0855788001371011	0.0307443145182293	0.054895364784788	0.0674699027083894	0.119752068485365
ZNF540	0.116671663574644	0.0953191704984866	0.0186240226739824	0.0285399969280833	0.05413917266984	0.0318639451848356	0.0161048122571986	0.0258551325095076	0.0435908679190027	0.0500068514055332
ZNF554	0.139760488802511	0.125331282381172	0.0261366767336185	0.13706687697132	0.171207902482526	0.0906996955686955	0.0593793831981458	0.0749023024019058	0.09561084371157	0.274122038627807
ZNF562	0.012460443941131	0.0208338980174011	0.0254260209598088	0.0108604290301142	0.0275631782401689	0.0237220056746416	0.0034870410584722	0.0137912338418287	0.0659905634860615	0.0162198570255568
ZNF597	0.0639449616947023	0.0615861416933245	0.0107360801648222	0.0754347683418248	0.104486169907059	0.11302173144763	0.0804496222045226	0.0852602083553935	0.111854956080642	0.312243875809736
ZNF627	0.0106261420884092	0.0111773503225477	0.00457612996964163	0.00184606626504902	0.00891276850518363	0.0065338005630543	0.00266130413299026	0.00378767350806364	0.00360948831257479	0.0155072152694239
ZNF66	0.00352249771554314	0.00510975649841472	0.00196686358421183	0.00451983999454897	0.00863079131054356	0.00353612939589165	0.0217584239213628	0.0141233261462086	0.016331016170707	0.0326406985023936
ZNF721	0.0750903518770657	0.0695394022760011	0.0149349227574004	0.0521574559744278	0.118433935999923	0.112393760908685	0.0463234909628922	0.0743063509094027	0.218899991456799	0.111687605789742
ZNF740	0.0404459736386983	0.045826811301067	0.017836498656598	0.117490023891888	0.206866847296045	0.0965641104403329	0.09322452123387	0.109842301357552	0.146977866479286	0.215202410630424
ZNF768	0.142847177729408	0.139616888692943	0.0332026479983235	0.14052801342841	0.180978662399496	0.0660071446280234	0.051354746673358	0.0739309244266245	0.104380434879983	0.261308245314679
ZNF789	0.0102281337334552	0.0205101247652776	0.0107421118593191	0.0190894207391252	0.0858862118552427	0.0420482542760738	0.0314331302758529	0.0319890176425744	0.120077028353399	0.0458412169672616
ZNF792	0.0837825241146714	0.0866821778868953	0.0444708121822077	0.11561667143866	0.202249401355367	0.0658335908512093	0.0351260305061537	0.0444147401251922	0.0911399095848685	0.0635189055289779
ZNF805	0.140915348917543	0.126227889147302	0.0196762536624999	0.0714940300229391	0.0998967483181225	0.0724775504734767	0.0389034721242174	0.0545960532448907	0.0902316024779143	0.109875813134962
ZNF853	0.238782445638014	0.0578867961690455	0.022331628355778	0.0177797006395095	0.0424766838136631	0.0200327394923395	0.0170771471542809	0.0284401156697356	0.0242847021118345	0.0471826286855594
ZNF90	0.0184177790907092	0.0211068136306931	0.0044744396962717	0.00992433285406147	0.0202348713911427	0.00530995180277793	0.020290137807591	0.0073761221293871	0.0121799052743247	0.0785703848825796
ZSCAN2	0.0993139919843158	0.101418474178266	0.0159151096038094	0.0267836685988282	0.055165800875933	0.0221977718261335	0.0175922575044776	0.036926835881571	0.0442728500485673	0.0423233734132686
